Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
0.9999999999999997,0.014302190670042292,0.006620166645601659,0.02283548747750377,0.00678932782865027,0.28236987789742796,0.19953847615018586,0.23543231468348874,0.31752905762039685,0.017076483118547633,-0.012157172858027955,0.002955609337650066,0.017024336038870005,-0.010995851618285094,-0.01220946592678895,0.7555791730181279,0.6416355925494276,0.8855216523554194,0.43932660683482466,0.9804246858015155,0.7599723428413478,0.59896725407478,0.8687081353198753,0.6021366466921054,0.06812141247913227,0.04262450433951597,0.04856365195898982,0.053486899708022555,0.01650869204520328,0.04279507314222174,0.013718974466499858,-0.011331917993026205,-0.084790235034206,0.3195268166138088,0.28212772914003015,0.3130284479635864,-0.028072031343923803,-0.024561575332391047,0.0263962620682647,0.09207741950219395,-0.28138283256841107,0.0293095425575575,0.016421635448557268,0.13895916237962425,0.16138950677959849,0.14626020751100424,-0.39819579454470955,0.25779378892271215,0.23543231468348874,0.002955609337650066,,,,0.010735740423510554,0.01272562450738148,-0.0008257185139902993,0.01369962573674937,0.05738995268749967,0.00697674610733318,0.00523137140392563,-0.045407161244004034,-0.006634010585704458,0.04206837005587606,-0.23631980469724395,0.37297803936604124,0.21940708553204658,0.3869965626218787,0.35001183879969294,0.8202926878622898,0.5877162146154741,0.8837445121422202,0.730728786362724
0.014302190670042292,0.9999999999996907,0.33465698625002455,0.06166689493894338,0.028327243347138792,-0.001299043652215224,-0.0017369842241815347,-0.0016639905217917877,0.0006838745066948044,0.00557272073258066,-9.669052205000995e-05,0.009531223271835289,0.0019069536379675922,0.00039438089409731615,0.0008041426787886407,-0.001606082355329899,-0.0007609030391570967,0.0014857309136423356,-0.0013614069159382037,0.013965511353241566,-0.001665346362672669,0.00013142996958395465,0.0010091582782778778,-0.0017814609730276373,0.02872106056778965,0.0026644015118539523,0.007411187666003904,0.01321913374523739,-5.846043141121942e-05,0.054911761625491703,0.03419186866756811,0.0007563467586779623,0.004620036561928812,0.00030848095466235614,-0.0007040724643835165,-0.0008515039832843502,-0.0016127400418195067,-0.000773066675085683,-0.0008084791394974083,0.001432419171113715,-0.006790611605884511,0.03309922299119379,0.035122494513727544,-0.000686033399211881,-0.0005773716277602013,-0.000628610544440925,-0.002961490048019881,-0.001409179412650076,-0.0016639905217917877,0.00953122327183529,,,,0.06636553016639152,0.06764927535759621,2.9027828028533467e-05,0.9168817475108959,0.008505000005246947,0.31933774201908616,0.016175383892057277,0.0015801052771239911,0.0008692070130768222,0.06485577369048975,-0.011169258695595579,0.024665623445901064,0.030037029511827153,0.030205700846336645,0.02141703760366544,0.0007986816964263482,0.001529573338994527,0.001037415439748673,0.0005135332795114305
0.006620166645601659,0.33465698625002455,1.0000000000003915,0.002402080977925689,0.21751910118434908,-0.001016246651229009,-0.002482107657503755,-0.002440219994013762,0.001039848229194544,0.035754761814974646,0.00024146991896553855,0.06124349162313412,0.012218530396156385,0.0011383846288801915,0.00031436430903166444,-0.004145763495464033,-0.0005654792821217267,-0.0025436913888531847,-0.004074079408344935,0.006618245771428798,-0.0034188378934671376,-0.0009723285770818275,-0.002589432458786591,-0.003244622424732873,0.1083235094781809,0.0015849315444874902,0.0025056378879764196,0.009759197330109694,0.00023687688662794482,0.21643609314705312,0.25330612780241846,0.0001471059303655265,0.016133171618393168,-0.0036023881189074136,0.0027374003192467576,-0.0005662249739450797,0.004526475625585418,0.004348566443600286,0.0025392259256308333,0.0022703080590422697,-0.004429053618604509,0.21132298396661922,0.2382609360429811,-0.000501150359662888,-0.0004847845976568758,-0.000477477797916277,0.08966816860284729,-0.0013207618677870503,-0.002440219994013762,0.06124349162313412,,,,0.10844723643275138,0.12239807761250078,0.00019496550660798664,0.44019641561164763,0.004740752054320806,0.9460427481298713,0.1271686826541096,0.013840703065870192,0.0013325717728005428,0.027937224627414298,0.0013076224476213899,0.004906101172539014,0.002527398761189173,0.00504777660748853,0.00470120179443356,-0.0029747024120968107,-0.0008666842440825974,-0.0029324191195350268,-0.0029195205455386838
0.02283548747750377,0.06166689493894338,0.002402080977925689,1.000000000000001,0.0013025888320071127,0.029679672112667824,0.028721700910710773,0.029311564172419875,0.004577217009749198,0.001115883534368729,-0.0004182752102735726,0.0004232546194561426,-7.371694997962868e-05,0.00489205797556047,-0.00024920589580025267,0.004476963988441558,0.002576752208125925,0.005271415401360153,0.0026539591845634275,0.02334985345279319,0.004065278652798572,0.0044043029420661045,0.005556668128697054,0.0027867126401193896,0.00485437483720066,-0.0005224093735428471,-0.0004534240645266222,-0.0002298994524209206,-0.0003102346811398129,0.36747565578598523,0.010089855634048097,-0.0002321715874817762,-0.0016460525660254243,0.03153857627010454,0.029630516543832884,0.03316046861850526,0.005308801917513499,0.005584497297380196,-0.0017165287478334806,0.0005770182102718653,-0.012562428227047685,0.017148582844372692,0.011422081102319959,0.0015755976401554963,0.001548638329527029,0.0013704905144578893,-0.007872449187861012,0.026850879631172633,0.029311564172419875,0.00042325461945614813,,,,0.8497192449889253,0.8425952050351007,0.0004828215279210181,0.0032490438693771493,0.12244742122333029,0.0013655405785143251,0.00018769611028655178,-0.001440766088985192,-0.00022019771244205727,0.9712284285198473,-0.011914039547359423,0.0077828772906775945,0.0044828279870599294,0.008097036718438191,0.007326495603629396,0.004307243251301187,0.005163849597962482,0.005361649910078458,0.0033595839228748514
0.00678932782865027,0.028327243347138792,0.21751910118434908,0.0013025888320071127,1.0000000000004488,-0.0017193981887197076,-0.004066461923208879,-0.004014038149445369,0.0023768206287869873,0.12023302411619922,0.0006687833755784177,0.2713558238380365,0.0422559464707936,0.0051709731576196774,5.345592901154757e-05,-0.0034073904962915835,-0.0023072487495619173,-0.002887753136646479,-0.002336501115090025,0.006943709643550215,-0.003450907937482381,-0.001378155430295668,-0.0028173775513993487,-0.003143002188179074,0.11181508790449646,0.0007045610440776841,0.0013261857244378631,0.007277195703667099,-9.401373910199646e-06,0.7710152227478213,0.887296249739055,-1.944072532163441e-05,0.007030215196999667,-0.001953758563565429,0.013700851351285116,0.006964519942435508,0.01577803601973247,0.017605117292934094,0.007635606886327448,0.006891007775826641,-0.008756271173685777,0.5772668212542357,0.8551897625087881,-0.0015050536017974887,-0.0013777632940907203,-0.0013954370566827547,0.02582782990860711,0.0037956007374702083,-0.004014038149445369,0.2713558238380365,,,,0.5107021551516708,0.5151057103764937,0.0002078117635096208,0.03607194121054836,0.0009426142564915931,0.20581583858794977,0.5988487441829257,0.04322939962682859,0.0022672300439603873,0.012625676671391875,0.008568590374398746,4.030327204287593e-05,0.0014290431081205423,0.0002638505609026604,-0.00017706223040263078,-0.0030413041030549265,-0.0010462010994294199,-0.003020216484249865,-0.0029543315914072306
0.28236987789742796,-0.001299043652215224,-0.001016246651229009,0.029679672112667824,-0.0017193981887197076,1.0000000000000269,0.9628444420202307,0.9840350562087381,0.19875512773057782,0.02185288557084133,-0.016697512864772814,0.0017500934645127565,0.023646534756564138,0.01690604797334334,-0.013124564086127994,0.2240389441033352,0.07995421201962911,0.2093195583972983,0.18452823159460657,0.2868692124932653,0.20870740375953267,0.08236482761503786,0.21535725300312158,0.1910080810402456,0.0013984866732204568,-0.004167091360917416,0.0055410807295335806,-0.0017089474144278566,-0.012583625989183351,0.010656485270527616,-0.0005758338975650768,-0.012807280551556272,-0.030776062472118292,0.5527009652138581,0.9971444625267587,0.9609968852224012,0.6729007007752286,0.6503362184186939,0.023965074278397162,0.001156127671478692,-0.13692428142856714,0.0048123824145970585,0.0008662943522149446,0.0366378775048248,0.040310297743697085,0.042658733325885774,-0.08668593166898372,0.9552568545815132,0.9840350562087381,0.0017500934645127565,,,,0.008326611775974041,0.008453826843579001,0.003324233762856311,-0.001888186672835029,0.10082965440021806,-0.0007200324330603501,-0.0008072164815891784,-0.045765016452315455,-0.013997067326119031,0.020883285816331826,-0.07931934816320166,0.08156958133845264,0.08785626829143481,0.09231163587360722,0.06941172533960314,0.19505805556648248,0.12976076626835262,0.21243095262553383,0.17538597279371584
0.19953847615018586,-0.0017369842241815347,-0.002482107657503755,0.028721700910710773,-0.004066461923208879,0.9628444420202307,0.9999999999999498,0.9945098271475211,-0.06439767260617008,-0.05864135406629969,-0.017339809717540598,-0.047396466478219684,-0.0555873717013081,0.01587914618487886,-0.012788028666551921,0.20373503543271784,0.04811978531178684,0.1669137570041405,0.1819507309439112,0.20249848387455918,0.19218267153247004,0.022103806208335984,0.17193612800651537,0.19419473943569238,-0.04124350200295404,-0.03934014127605894,-0.04445524921438101,-0.043759129337393364,-0.013482976485987291,0.0028453474959267435,-0.007007769392025806,-0.012513522343415923,-0.026646402835123303,0.5664999092649988,0.9560125743771969,0.967841867572286,0.6363603081663837,0.6278679324386364,0.01863778186934813,-0.004161769577859807,-0.0878926152816709,-0.003681211354815833,-0.006040717033600055,0.04477141645736212,0.047345780027492276,0.05043039481484191,-0.06939081728451582,0.968065727654102,0.9945098271475211,-0.047396466478219684,,,,0.007536508936842813,0.006931828914917379,0.003405631377972662,-0.0021605013970746752,0.10024442080132151,-0.0018932665098601747,-0.0017916584589260105,-0.09094532275955078,-0.016950312970525433,0.015129100078343815,-0.03478443922608939,0.012844299412599304,-0.03409530824472918,0.0063412804117393045,0.019239759598375206,0.16529112877823368,0.0753075006907962,0.17049999268093033,0.15735326157972634
0.23543231468348874,-0.0016639905217917877,-0.002440219994013762,0.029311564172419875,-0.004014038149445369,0.9840350562087381,0.9945098271475211,0.9999999999997469,0.03516739735720727,-0.04085560467195989,-0.017167526835085233,-0.03634389834948094,-0.03726608969092725,0.016589587400984467,-0.01303615292865866,0.21577913732082807,0.061579514834753865,0.1862578483588406,0.18629705998366872,0.23914178524081625,0.20243652728796543,0.0459296777092854,0.19182383952569393,0.19663553950451204,-0.03274454312567572,-0.031262843992586144,-0.03305618423259639,-0.03415309086608332,-0.013210097872482805,0.003909670047158881,-0.0066353894347663984,-0.012740936687620294,-0.028646882460698853,0.5666958932479923,0.9780541721360555,0.9745288679193184,0.6547930368131947,0.6410178929466182,0.018759979679263534,-0.0030561255213542187,-0.10849321950501757,-0.002941689963054885,-0.005587366037732957,0.04279583190925317,0.04590428309655246,0.04855957853487079,-0.07830177312014819,0.9722169172597729,0.9999999999997469,-0.03634389834948094,,,,0.007501071417053507,0.006972146854687498,0.0033994521251324,-0.002149520304248271,0.10134714611432215,-0.0018063102264593116,-0.001771597828279167,-0.0816217939499299,-0.016402183583607743,0.016929461817455867,-0.05509544912976015,0.04151486695106645,0.010523189077674378,0.04084525259002297,0.04137325340034711,0.17988316460533252,0.0980936472384448,0.18985369873079458,0.16718690381206971
0.31752905762039685,0.0006838745066948044,0.001039848229194544,0.004577217009749198,0.0023768206287869873,0.19875512773057782,-0.06439767260617008,0.03516739735720727,1.0000000000005587,0.29038489689919295,0.003064523221631398,0.18531626678977214,0.3016497498018791,0.007795051260395256,-0.0022450363309890575,0.11492023732194157,0.13118820362699968,0.188035171886697,0.045266410571405666,0.3232084270307373,0.09918752769131185,0.2324880768662648,0.1923021270185412,0.02568526957916801,0.1375482461869583,0.13459010948837144,0.1904538751825882,0.15803624366668448,0.00380979347925632,0.011921077584602285,0.0062011662222344836,-0.00204934045068523,-0.018901924797764605,-0.005414627293972272,0.2133059692178235,0.04655238557929871,0.1824656200123712,0.13086314779961575,0.026526101007246165,0.019288050308961774,-0.19008833598329117,0.00771483496224235,0.00679394417683987,-0.027551675021808584,-0.022747618801707583,-0.02571878239172023,-0.07734579651706949,0.02603955016232655,0.03516739735720727,0.18531626678977214,,,,0.0005255716223074049,0.001253470512040329,-6.0773177462505387e-05,0.0002979311808321774,0.009484669742903467,0.0016278531462924491,0.0006310464147217246,0.1630630343766523,0.009859263435055776,0.015243940907590587,-0.17141315598527926,0.23412926370715462,0.3828781472268183,0.2855157006850416,0.1768962015185098,0.14484461245790828,0.20855892518144128,0.18675412558565416,0.10231702231559933
0.017076483118547633,0.00557272073258066,0.035754761814974646,0.001115883534368729,0.12023302411619922,0.02185288557084133,-0.05864135406629969,-0.04085560467195989,0.29038489689919295,1.000000000000582,0.26081889309173534,0.814990198608807,0.9323255866172314,0.0007458773874851348,-0.0012044826884787805,-0.03572676587658697,0.01648112663207602,0.018883538269660678,-0.033609246130106886,0.01295808105923811,-0.02928756616365197,0.07359538836746073,0.015298929943635986,-0.04487228129320821,0.4676110660940997,0.4020841601081289,0.5573594816691603,0.4733225866139498,0.02363589288985078,0.1592056284608557,0.14796356358812257,-0.001169807240469874,-0.003360314707119608,-0.02785147239402771,0.0883377671875981,-0.022437170753112346,0.07445271495187517,0.03469319044749405,0.14555964154071455,0.09636748371717553,-0.07453087111454035,0.1354178577763078,0.15624585822142403,-0.021616746399962035,-0.01980955091342584,-0.02003263673599683,0.018246333668532226,-0.028998479795716372,-0.04085560467195989,0.814990198608807,,,,0.06078940972338328,0.06895492516472666,0.001011831511201507,0.005031309216158416,0.002483743066928102,0.026092619738238,0.051975453458704954,0.5350855580137521,0.03168268457784317,0.017923534004657144,0.08406040129191358,-0.010513754668370194,0.011194735418897588,-0.007588538019677294,-0.012722356343115578,0.007127915462119736,0.02809940992619724,0.011008299374198229,0.001936311565317291
